,rank,hour,min,name,job,jobtype,location,totalprice,count
0,34,19,45,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,20,0,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,20,15,Gustav Cazar,Hydraulic Technician,Engineering,9auto,120.65,1
0,34,20,30,Gustav Cazar,Hydraulic Technician,Engineering,0restaurant,70.19,1
0,34,20,45,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,21,0,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,21,15,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,21,30,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,21,45,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,22,0,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,22,15,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,22,30,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,22,45,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,23,0,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,23,15,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,23,30,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,34,23,45,Gustav Cazar,Hydraulic Technician,Engineering,null,0.0,1
0,35,0,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,0,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,0,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,0,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,1,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,1,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,1,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,1,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,2,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,2,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,2,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,2,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,3,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,3,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,3,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,3,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,4,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,4,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,4,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,4,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,5,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,5,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,5,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,5,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,6,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,6,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,6,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,6,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,7,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,7,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,7,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,7,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,8,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,8,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,8,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,8,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,9,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,9,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,9,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,9,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,10,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,10,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,10,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,10,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,11,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,11,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,11,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,11,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,12,0,Vira Frente,Hydraulic Technician,Engineering,1coffee,9.3,1
0,35,12,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,12,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,12,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,13,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,13,15,Vira Frente,Hydraulic Technician,Engineering,0restaurant,110.76,1
0,35,13,30,Vira Frente,Hydraulic Technician,Engineering,0restaurant,64.84,1
0,35,13,45,Vira Frente,Hydraulic Technician,Engineering,1coffee,25.62,1
0,35,14,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,14,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,14,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,14,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,15,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,15,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,15,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,15,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,16,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,16,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,16,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,16,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,17,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,17,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,17,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,17,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,18,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,18,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,18,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,18,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,19,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,19,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,19,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,19,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,20,0,Vira Frente,Hydraulic Technician,Engineering,5shopping,126.13,1
0,35,20,15,Vira Frente,Hydraulic Technician,Engineering,0restaurant,85.5,1
0,35,20,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,20,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,21,0,Vira Frente,Hydraulic Technician,Engineering,0restaurant,24.96,1
0,35,21,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,21,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,21,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,22,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,22,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,22,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,22,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,23,0,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,23,15,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,23,30,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,35,23,45,Vira Frente,Hydraulic Technician,Engineering,null,0.0,1
0,36,0,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,0,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,0,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,0,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,1,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,1,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,1,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,1,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,2,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,2,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,2,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,2,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,3,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,3,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,3,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,3,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,4,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,4,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,4,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,4,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,5,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,5,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,5,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,5,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,6,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,6,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,6,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,6,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,7,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,7,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,7,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,7,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,8,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,8,15,Albina Hafon,Truck Driver,Facilities,8travel,4540.08,1
0,36,8,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,8,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,9,0,Albina Hafon,Truck Driver,Facilities,7bussiness,242.21,1
0,36,9,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,9,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,9,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,10,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,10,15,Albina Hafon,Truck Driver,Facilities,7bussiness,2859.51,1
0,36,10,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,10,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,11,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,11,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,11,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,11,45,Albina Hafon,Truck Driver,Facilities,7bussiness,3959.66,1
0,36,12,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,12,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,12,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,12,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,13,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,13,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,13,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,13,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,14,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,14,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,14,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,14,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,15,0,Albina Hafon,Truck Driver,Facilities,8travel,777.06,1
0,36,15,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,15,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,15,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,16,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,16,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,16,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,16,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,17,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,17,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,17,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,17,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,18,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,18,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,18,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,18,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,19,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,19,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,19,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,19,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,20,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,20,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,20,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,20,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,21,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,21,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,21,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,21,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,22,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,22,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,22,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,22,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,23,0,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,23,15,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,23,30,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,36,23,45,Albina Hafon,Truck Driver,Facilities,null,0.0,1
0,37,0,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,0,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,0,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,0,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,1,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,1,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,1,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,1,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,2,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,2,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,2,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,2,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,3,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,3,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,3,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,3,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,4,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,4,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,4,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,4,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,5,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,5,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,5,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,5,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,6,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,6,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,6,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,6,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,7,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,7,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,7,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,7,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,8,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,8,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,8,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,8,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,9,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,9,15,Benito Hawelon,Truck Driver,Facilities,8travel,2358.22,1
0,37,9,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,9,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,10,0,Benito Hawelon,Truck Driver,Facilities,7bussiness,1200.9,1
0,37,10,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,10,30,Benito Hawelon,Truck Driver,Facilities,7bussiness,1015.65,1
0,37,10,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,11,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,11,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,11,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,11,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,12,0,Benito Hawelon,Truck Driver,Facilities,7bussiness,1071.04,1
0,37,12,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,12,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,12,45,Benito Hawelon,Truck Driver,Facilities,7bussiness,1440.39,1
0,37,13,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,13,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,13,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,13,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,14,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,14,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,14,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,14,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,15,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,15,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,15,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,15,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,16,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,16,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,16,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,16,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,17,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,17,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,17,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,17,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,18,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,18,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,18,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,18,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,19,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,19,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,19,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,19,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,20,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,20,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,20,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,20,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,21,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,21,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,21,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,21,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,22,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,22,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,22,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,22,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,23,0,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,23,15,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,23,30,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,37,23,45,Benito Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,0,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,0,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,0,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,0,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,1,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,1,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,1,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,1,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,2,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,2,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,2,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,2,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,3,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,3,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,3,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,3,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,4,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,4,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,4,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,4,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,5,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,5,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,5,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,5,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,6,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,6,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,6,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,6,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,7,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,7,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,7,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,7,45,Claudio Hawelon,Truck Driver,Facilities,8travel,4039.36,1
0,38,8,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,8,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,8,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,8,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,9,0,Claudio Hawelon,Truck Driver,Facilities,7bussiness,227.81,1
0,38,9,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,9,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,9,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,10,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,10,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,10,30,Claudio Hawelon,Truck Driver,Facilities,7bussiness,2302.73,1
0,38,10,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,11,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,11,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,11,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,11,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,12,0,Claudio Hawelon,Truck Driver,Facilities,7bussiness,4195.49,1
0,38,12,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,12,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,12,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,13,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,13,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,13,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,13,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,14,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,14,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,14,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,14,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,15,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,15,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,15,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,15,45,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,16,0,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,16,15,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
0,38,16,30,Claudio Hawelon,Truck Driver,Facilities,null,0.0,1
